RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023
395116,118,"Springfield, MO",msa,MO,35,35,35,36,36,36,35,34,34,33,34,34,34,34,35,35,35,35,35,35,35,35,36,36,36,36,37,39,39,38,38,39,40,40,40,39,38,37,37,37,37,37,37,36,36,36,36,35,35,34,33,34,34,34,33,33,33,33,33,32,32,32,32,33,33,33,32,31
395195,119,"Visalia, CA",msa,CA,35,33,34,35,35,35,32,31,31,30,31,29,30,29,30,32,33,34,34,34,34,36,37,36,35,35,36,36,36,37,39,40,41,42,42,41,39,37,38,39,38,37,35,36,35,35,36,35,34,33,33,33,32,31,30,30,30,30,31,30,30,30,31,32,32,31,30,30
394746,120,"Killeen, TX",msa,TX,34,34,34,35,36,35,34,33,33,31,32,32,32,32,33,35,35,35,34,34,33,33,33,33,33,33,34,35,36,37,37,37,36,36,36,35,35,35,36,35,36,36,35,35,34,34,35,34,32,31,31,32,32,31,31,30,30,30,30,30,30,30,30,31,31,31,31,30
394338,121,"Asheville, NC",msa,NC,37,35,36,38,39,39,38,38,38,37,39,39,39,37,38,37,38,39,39,40,39,39,40,40,40,40,40,40,39,40,41,42,42,42,43,42,41,40,40,40,39,40,39,39,39,39,40,40,39,36,35,35,35,35,35,35,34,35,37,38,37,31,28,28,30,30,30,29
395244,122,"York, PA",msa,PA,35,36,37,38,38,40,40,39,37,37,37,38,38,37,37,38,39,39,40,39,40,39,41,40,39,39,43,44,44,41,42,39,38,38,43,43,42,40,40,41,42,42,42,42,42,41,41,40,38,36,36,36,36,36,36,36,35,35,35,34,34,33,33,34,34,34,33,34
395183,123,"Vallejo, CA",msa,CA,31,29,29,30,31,31,30,29,29,29,30,30,30,29,29,29,29,29,30,31,32,31,31,31,31,30,31,31,31,31,32,33,33,33,32,32,30,27,26,27,29,29,28,28,28,29,29,28,27,26,25,25,25,25,25,25,26,24,25,24,24,23,24,24,25,25,24,24
753917,124,"Santa Maria, CA",msa,CA,32,29,30,31,32,32,31,30,30,31,33,33,32,30,31,30,31,31,32,33,34,33,34,33,33,33,34,33,33,32,33,33,34,35,35,33,32,30,30,30,30,30,30,30,30,30,30,30,29,28,29,29,29,29,29,29,29,28,29,29,29,28,28,28,27,28,27,29
395050,125,"Salinas, CA",msa,CA,32,31,31,32,32,33,32,32,32,32,31,31,31,31,31,33,34,34,34,34,34,34,35,35,34,35,35,35,33,32,33,34,35,35,35,34,34,33,34,33,33,32,32,32,32,31,32,32,31,29,28,29,29,29,29,29,29,29,30,30,30,28,29,27,27,27,27,27
395048,126,"Salem, OR",msa,OR,34,33,33,34,34,33,33,33,33,33,33,31,31,31,31,32,30,32,33,35,35,35,36,36,34,33,34,35,36,37,38,38,39,39,34,29,28,32,35,35,36,36,37,36,36,35,36,35,33,31,31,31,31,30,31,30,30,30,30,30,30,30,30,31,31,31,31,31
394870,127,"Mobile, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,31,30,34,29,27,27,34,37,36,36,35,37,38,37,36,36,36,35,34,34,35,34,33,33,33,32,31,31,31,31,32,34,35,34,32,32,31
395015,128,"Reading, PA",msa,PA,39,39,40,42,42,42,41,40,38,37,38,38,39,39,38,40,41,41,39,38,40,40,42,41,41,41,44,42,42,40,43,39,38,39,44,44,44,42,41,41,42,43,43,42,41,41,41,41,39,38,37,38,39,39,38,38,37,36,36,36,35,34,35,36,37,36,34,34
394502,129,"Corpus Christi, TX",msa,TX,26,25,25,26,27,26,27,26,26,24,24,24,24,23,25,25,26,25,26,26,27,27,26,25,25,26,28,29,32,36,38,39,39,39,39,37,38,38,39,38,38,38,37,37,36,36,36,35,34,33,33,33,33,32,31,31,31,31,30,30,30,30,31,31,31,31,31,31
394820,131,"Manchester, NH",msa,NH,41,41,42,43,44,44,45,43,42,39,37,35,33,34,36,38,38,38,38,38,37,37,38,39,38,38,38,39,39,40,34,33,34,41,41,39,38,38,39,40,41,41,41,41,42,41,42,41,40,38,37,38,38,39,39,38,38,37,38,37,36,35,35,36,36,36,36,36
394612,132,"Fort Wayne, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,21,18,18,30,31,31,30,33,26,25,25,31,31,31,31,31,31,31,31,31,31,30,29,29,29,30,30,30,30,29,29,29,29,28,28,28,28,29,29,29,29,28
394658,133,"Gulfport, MS",msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,17,27,35,36,36,35,36,37,36,35,34,34,33,33,33,33,33,33,33,34,34,33,32,32
395051,134,"Salisbury, MD",msa,DE,34,33,35,34,34,34,37,38,38,37,38,37,36,36,37,38,38,38,39,40,41,42,43,41,41,40,42,42,40,40,41,39,39,39,44,44,43,41,41,41,41,42,41,41,41,40,41,39,38,36,36,37,36,36,37,37,37,36,37,35,35,34,34,35,35,35,34,34
394596,135,"Flint, MI",msa,MI,34,33,34,35,35,36,35,35,33,33,33,33,33,31,31,32,34,35,35,35,35,34,34,33,33,35,37,37,37,37,39,39,39,40,38,36,32,33,33,34,34,34,33,33,33,33,34,32,31,29,30,30,29,29,29,29,30,29,29,27,27,26,27,28,29,29,29,28
394972,136,"Peoria, IL",msa,IL,31,30,32,33,33,33,32,31,30,30,31,32,32,30,31,32,33,33,33,33,33,32,33,32,33,34,36,36,37,37,38,37,37,36,36,36,36,35,37,38,39,38,37,36,36,35,36,35,36,34,34,34,35,35,34,34,33,32,32,32,32,32,32,33,33,33,32,32
394439,137,"Canton, OH",msa,OH,27,26,27,28,29,29,30,30,29,27,27,27,27,27,27,28,29,28,29,29,30,29,30,30,31,32,34,,35,36,35,36,36,37,35,33,33,35,36,36,36,36,36,35,36,36,36,35,34,32,32,32,32,32,32,32,32,32,32,31,30,30,30,30,31,31,31,31
395070,138,"Savannah, GA",msa,GA,33,32,34,35,35,36,35,34,34,33,34,33,33,33,34,35,36,34,34,34,35,35,35,34,34,34,35,35,35,36,37,37,37,36,36,35,35,35,35,35,34,34,33,32,32,32,32,32,31,30,30,31,30,30,29,30,30,30,30,30,30,29,30,30,28,25,,20
